timestamp,step_idx,stage,op,component,layer,label,score,threshold,decision,scaled
2026-08-20T00:34:37.938109+00:00,-1,0,baseline,baseline,-1,T-pro-it-2.0,75.2,0.0,baseline,False
2026-08-20T00:37:00.322884+00:00,0,1,merge,mlp,15,T-pro-it-2.0,74.8,2.0,accepted,False
2026-08-20T00:40:17.801735+00:00,1,1,merge,mlp,17,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T00:41:14.068946+00:00,2,1,merge,mlp,13,T-pro-it-2.0,75.1,2.0,accepted,False
2026-08-20T00:42:02.390412+00:00,3,1,merge,mlp,19,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T00:42:50.784324+00:00,4,1,merge,mlp,11,T-pro-it-2.0,75.3,2.0,accepted,False
2026-08-20T00:43:38.234300+00:00,5,1,merge,mlp,21,T-pro-it-2.0,75.0,2.0,accepted,False
2026-08-20T00:44:31.969704+00:00,6,1,merge,mlp,8,T-pro-it-2.0,74.9,2.0,accepted,False
2026-08-20T00:45:21.398247+00:00,7,1,merge,mlp,24,T-pro-it-2.0,75.0,2.0,accepted,False
2026-08-20T00:46:09.292500+00:00,8,1,merge,mlp,26,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T00:47:04.484893+00:00,9,1,merge,mlp,3,T-pro-it-2.0,75.2,2.0,accepted,False
2026-08-20T00:48:00.132215+00:00,10,1,merge,mlp,28,T-pro-it-2.0,75.2,2.0,accepted,False
2026-08-20T00:48:49.183786+00:00,11,1,merge,mlp,30,T-pro-it-2.0,75.2,2.0,accepted,False
2026-08-20T00:49:37.419392+00:00,12,1,merge,mlp,39,T-pro-it-2.0,75.2,2.0,accepted,False
2026-08-20T00:50:25.699383+00:00,13,1,merge,mlp,41,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T00:51:13.723970+00:00,14,1,merge,mlp,44,T-pro-it-2.0,76.1,2.0,accepted,False
2026-08-20T00:52:01.923169+00:00,15,1,merge,mlp,46,T-pro-it-2.0,75.8,2.0,accepted,False
2026-08-20T00:52:57.047431+00:00,16,1,merge,mlp,48,T-pro-it-2.0,76.0,2.0,accepted,False
2026-08-20T00:53:46.249366+00:00,17,1,merge,mlp,50,T-pro-it-2.0,76.1,2.0,accepted,False
2026-08-20T00:54:34.938695+00:00,18,1,merge,mlp,52,T-pro-it-2.0,76.5,2.0,accepted,False
2026-08-20T00:55:23.061235+00:00,19,1,merge,mlp,55,T-pro-it-2.0,76.1,2.0,accepted,False
2026-08-20T00:56:11.464563+00:00,20,1,merge,mlp,57,T-pro-it-2.0,76.0,2.0,accepted,False
2026-08-20T00:57:00.020592+00:00,21,1,merge,mlp,59,T-pro-it-2.0,75.9,2.0,accepted,False
2026-08-20T00:57:50.621539+00:00,22,1,merge,mlp,63,T-pro-it-2.0,75.3,2.0,accepted,False
2026-08-20T00:58:39.162276+00:00,23,1,merge,mlp,61,T-pro-it-2.0,75.5,2.0,accepted,False
2026-08-20T00:59:27.131090+00:00,24,1,merge,mlp,5,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:00:15.290239+00:00,25,1,merge,mlp,32,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:01:03.487186+00:00,26,1,merge,mlp,34,T-pro-it-2.0,75.2,2.0,accepted,False
2026-08-20T01:01:51.506085+00:00,27,1,merge,mlp,36,T-pro-it-2.0,75.1,2.0,accepted,False
2026-08-20T01:02:39.954904+00:00,28,1,merge,mlp,16,T-pro-it-2.0,75.1,2.0,accepted,False
2026-08-20T01:03:28.028192+00:00,29,1,merge,mlp,14,T-pro-it-2.0,75.2,2.0,accepted,False
2026-08-20T01:04:23.654848+00:00,30,1,merge,mlp,18,T-pro-it-2.0,75.2,2.0,accepted,False
2026-08-20T01:05:13.088889+00:00,31,1,merge,mlp,20,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:06:00.962699+00:00,32,1,merge,mlp,10,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:06:49.072230+00:00,33,1,merge,mlp,22,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:07:38.148089+00:00,34,1,merge,mlp,27,T-pro-it-2.0,75.2,2.0,accepted,False
2026-08-20T01:08:24.766076+00:00,35,1,merge,mlp,2,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:09:10.904759+00:00,36,1,merge,mlp,29,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:09:57.187596+00:00,37,1,merge,mlp,31,T-pro-it-2.0,75.2,2.0,accepted,False
2026-08-20T01:10:43.877656+00:00,38,1,merge,mlp,42,T-pro-it-2.0,74.7,2.0,accepted,False
2026-08-20T01:11:30.453870+00:00,39,1,merge,mlp,45,T-pro-it-2.0,75.3,2.0,accepted,False
2026-08-20T01:12:18.025186+00:00,40,1,merge,mlp,47,T-pro-it-2.0,75.1,2.0,accepted,False
2026-08-20T01:13:03.934371+00:00,41,1,merge,mlp,51,T-pro-it-2.0,74.7,2.0,accepted,False
2026-08-20T01:13:49.810293+00:00,42,1,merge,mlp,56,T-pro-it-2.0,74.6,2.0,accepted,False
2026-08-20T01:14:41.579444+00:00,43,1,merge,mlp,58,T-pro-it-2.0,75.0,2.0,accepted,False
2026-08-20T01:15:28.466167+00:00,44,1,merge,mlp,60,T-pro-it-2.0,75.1,2.0,accepted,False
2026-08-20T01:16:13.897568+00:00,45,1,merge,mlp,12,T-pro-it-2.0,75.1,2.0,accepted,False
2026-08-20T01:16:59.402449+00:00,46,1,merge,mlp,9,T-pro-it-2.0,74.6,2.0,accepted,False
2026-08-20T01:17:44.985272+00:00,47,1,merge,mlp,23,T-pro-it-2.0,75.1,2.0,accepted,False
2026-08-20T01:18:30.415502+00:00,48,1,merge,mlp,25,T-pro-it-2.0,75.1,2.0,accepted,False
2026-08-20T01:19:15.886923+00:00,49,1,merge,mlp,53,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:20:01.407956+00:00,50,1,merge,mlp,54,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:20:46.549157+00:00,51,1,merge,mlp,7,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:21:37.663298+00:00,52,1,merge,mlp,33,T-pro-it-2.0,75.3,2.0,accepted,False
2026-08-20T01:22:23.749548+00:00,53,1,merge,mlp,35,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:23:08.678818+00:00,54,1,merge,mlp,40,T-pro-it-2.0,75.5,2.0,accepted,False
2026-08-20T01:23:59.561979+00:00,55,1,merge,mlp,43,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:24:45.254996+00:00,56,1,merge,mlp,49,T-pro-it-2.0,75.5,2.0,accepted,False
2026-08-20T01:25:29.934473+00:00,57,1,merge,attn,14,T-pro-it-2.0,75.7,2.0,accepted,False
2026-08-20T01:26:14.573228+00:00,58,1,merge,attn,19,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:26:59.438712+00:00,59,1,merge,attn,21,T-pro-it-2.0,75.7,2.0,accepted,False
2026-08-20T01:27:43.959228+00:00,60,1,merge,attn,9,T-pro-it-2.0,75.8,2.0,accepted,False
2026-08-20T01:28:28.650223+00:00,61,1,merge,attn,7,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:29:13.518108+00:00,62,1,merge,attn,5,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:29:57.880931+00:00,63,1,merge,attn,26,T-pro-it-2.0,75.3,2.0,accepted,False
2026-08-20T01:30:42.728545+00:00,64,1,merge,attn,3,T-pro-it-2.0,75.3,2.0,accepted,False
2026-08-20T01:31:27.793556+00:00,65,1,merge,attn,29,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:32:12.673078+00:00,66,1,merge,attn,1,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:32:57.493061+00:00,67,1,merge,attn,31,T-pro-it-2.0,75.8,2.0,accepted,False
2026-08-20T01:33:42.415745+00:00,68,1,merge,attn,36,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:34:27.210695+00:00,69,1,merge,attn,41,T-pro-it-2.0,75.7,2.0,accepted,False
2026-08-20T01:35:12.075375+00:00,70,1,merge,attn,44,T-pro-it-2.0,75.8,2.0,accepted,False
2026-08-20T01:35:57.120998+00:00,71,1,merge,attn,52,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:36:42.192853+00:00,72,1,merge,attn,56,T-pro-it-2.0,75.7,2.0,accepted,False
2026-08-20T01:37:26.803654+00:00,73,1,merge,attn,58,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:38:11.333067+00:00,74,1,merge,attn,23,T-pro-it-2.0,75.9,2.0,accepted,False
2026-08-20T01:38:56.312740+00:00,75,1,merge,attn,33,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:39:40.887910+00:00,76,1,merge,attn,38,T-pro-it-2.0,75.8,2.0,accepted,False
2026-08-20T01:40:25.420273+00:00,77,1,merge,attn,46,T-pro-it-2.0,75.8,2.0,accepted,False
2026-08-20T01:41:09.984336+00:00,78,1,merge,attn,48,T-pro-it-2.0,75.9,2.0,accepted,False
2026-08-20T01:41:54.351595+00:00,79,1,merge,attn,17,T-pro-it-2.0,75.5,2.0,accepted,False
2026-08-20T01:42:38.734727+00:00,80,1,merge,attn,12,T-pro-it-2.0,75.5,2.0,accepted,False
2026-08-20T01:43:23.034720+00:00,81,1,merge,attn,50,T-pro-it-2.0,75.8,2.0,accepted,False
2026-08-20T01:44:07.712159+00:00,82,1,merge,attn,54,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:44:51.751717+00:00,83,1,merge,attn,60,T-pro-it-2.0,75.4,2.0,accepted,False
2026-08-20T01:45:35.968109+00:00,84,1,merge,attn,62,T-pro-it-2.0,75.7,2.0,accepted,False
2026-08-20T01:46:20.747025+00:00,85,1,merge,attn,13,T-pro-it-2.0,75.7,2.0,accepted,False
2026-08-20T01:47:05.513972+00:00,86,1,merge,attn,20,T-pro-it-2.0,75.8,2.0,accepted,False
2026-08-20T01:47:50.173134+00:00,87,1,merge,attn,22,T-pro-it-2.0,75.9,2.0,accepted,False
2026-08-20T01:48:35.101662+00:00,88,1,merge,attn,8,T-pro-it-2.0,76.2,2.0,accepted,False
2026-08-20T01:49:19.994957+00:00,89,1,merge,attn,6,T-pro-it-2.0,76.2,2.0,accepted,False
2026-08-20T01:50:04.531272+00:00,90,1,merge,attn,4,T-pro-it-2.0,76.0,2.0,accepted,False
2026-08-20T01:50:49.393142+00:00,91,1,merge,attn,2,T-pro-it-2.0,76.0,2.0,accepted,False
2026-08-20T01:51:33.726205+00:00,92,1,merge,attn,30,T-pro-it-2.0,76.1,2.0,accepted,False
2026-08-20T01:52:19.513660+00:00,93,1,merge,attn,0,T-pro-it-2.0,71.9,2.0,rejected,False
2026-08-20T01:53:03.436020+00:00,94,1,merge,attn,45,T-pro-it-2.0,75.9,2.0,accepted,False
2026-08-20T01:53:48.063445+00:00,95,1,merge,attn,15,T-pro-it-2.0,76.0,2.0,accepted,False
2026-08-20T01:54:32.410933+00:00,96,1,merge,attn,25,T-pro-it-2.0,76.1,2.0,accepted,False
2026-08-20T01:55:16.577980+00:00,97,1,merge,attn,27,T-pro-it-2.0,76.3,2.0,accepted,False
2026-08-20T01:56:00.798106+00:00,98,1,merge,attn,28,T-pro-it-2.0,76.3,2.0,accepted,False
2026-08-20T01:56:44.906348+00:00,99,1,merge,attn,32,T-pro-it-2.0,76.1,2.0,accepted,False
2026-08-20T01:57:28.935628+00:00,100,1,merge,attn,34,T-pro-it-2.0,76.0,2.0,accepted,False
2026-08-20T01:58:13.001229+00:00,101,1,merge,attn,35,T-pro-it-2.0,75.6,2.0,accepted,False
2026-08-20T01:58:57.154802+00:00,102,1,merge,attn,47,T-pro-it-2.0,76.1,2.0,accepted,False
2026-08-20T01:59:41.550640+00:00,103,1,merge,attn,51,T-pro-it-2.0,75.9,2.0,accepted,False
2026-08-20T02:00:25.997488+00:00,104,1,merge,attn,55,T-pro-it-2.0,76.0,2.0,accepted,False
2026-08-20T02:01:10.536686+00:00,105,1,merge,attn,57,T-pro-it-2.0,75.9,2.0,accepted,False
2026-08-20T02:01:54.773320+00:00,106,1,merge,attn,59,T-pro-it-2.0,75.9,2.0,accepted,False
2026-08-20T02:02:38.776701+00:00,107,1,merge,attn,11,T-pro-it-2.0,76.0,2.0,accepted,False
2026-08-20T02:03:23.057402+00:00,108,1,merge,attn,10,T-pro-it-2.0,75.9,2.0,accepted,False
2026-08-20T02:04:07.390665+00:00,109,1,merge,attn,24,T-pro-it-2.0,75.7,2.0,accepted,False
