layer,group,base_mean,tgt_mean,delta_mean,base_std,tgt_std,delta_std,cosine
14,mlp,-1.5179781981119855e-05,-1.5148502217268264e-05,3.127976385159124e-08,0.012936868014079889,0.012883631291732457,-5.323672234743178e-05,0.9976494709693067
15,attn,-4.6387834458864695e-06,-4.384437939528203e-06,2.543455063582661e-07,0.016750804564266603,0.01665689474772633,-9.390981654027256e-05,0.9987422310255193
15,mlp,-1.7819410900781858e-05,-1.781067224438161e-05,8.738656400246843e-09,0.013027999793162432,0.012973762546540906,-5.423724662152567e-05,0.9976374663183079
16,attn,2.039423737965583e-06,2.069788085608138e-06,3.036434764255465e-08,0.016401552128742575,0.016311779077336996,-8.977305140557904e-05,0.9987296184261737
16,mlp,-1.4845106733923446e-05,-1.4796588396201003e-05,4.851833772244326e-08,0.01306053170410099,0.013005424501132233,-5.5107202968756805e-05,0.997595618407708
17,attn,3.986919297963151e-06,3.7190812336131834e-06,-2.6783806434996756e-07,0.01660757638219129,0.016514137864152078,-9.343851803921346e-05,0.9986234440718974
17,mlp,-1.2921347552117296e-05,-1.2918030760278306e-05,3.3167918389904343e-09,0.01310125783563889,0.013044943853464322,-5.6313982174567914e-05,0.9976142029318391
18,attn,-1.5406625920613768e-06,-1.6599914617944051e-06,-1.1932886973302832e-07,0.01646186655700412,0.016370003686898036,-9.186287010608252e-05,0.9985745597988881
18,mlp,-1.7773194552795351e-06,-1.826853421539305e-06,-4.9533966259769845e-08,0.013091165766606582,0.013034381769259223,-5.67839973473587e-05,0.9975895204574791
19,attn,9.998445729174702e-08,-2.835285170819761e-07,-3.8351297437372307e-07,0.016331463782342466,0.016236291033158545,-9.517274918392077e-05,0.9985333356063489
19,mlp,-9.510258072222127e-06,-9.688736741845732e-06,-1.7847866962360565e-07,0.013105760425597307,0.013048817878867662,-5.6942546729644994e-05,0.9976000871815454
20,attn,-2.4968233754983683e-07,-1.96970547129173e-07,5.2711790420663834e-08,0.016180682288524352,0.016088411377568616,-9.227091095573639e-05,0.9984672509200757
20,mlp,-1.232435338648759e-05,-1.2331928523572565e-05,-7.575137084975676e-09,0.013127604222844157,0.01307063309032709,-5.697113251706791e-05,0.9976314063886468
21,attn,-3.3671941399525916e-06,-3.459766432954589e-06,-9.257229300199724e-08,0.0162013291466284,0.016111158820009224,-9.017032661917668e-05,0.998490629438314
21,mlp,-6.936906183259748e-06,-6.972873315430268e-06,-3.5967132170519534e-08,0.013191597777814453,0.01313363620364532,-5.796157416913285e-05,0.9976965188636872
22,attn,-1.701821588105624e-06,-1.6028970407503122e-06,9.892454735531192e-08,0.015992762770701337,0.015905638733397683,-8.712403730365414e-05,0.9984406675049546
22,mlp,-8.475474549504879e-06,-8.523318602277257e-06,-4.7844052772378764e-08,0.013211021587432054,0.01315331111168596,-5.771047574609431e-05,0.997687592167164
23,attn,4.0755141277572715e-06,4.162931786131285e-06,8.741765837401386e-08,0.016089810819924836,0.01600240684429771,-8.740397562712748e-05,0.9984358536682472
23,mlp,-8.540108786153198e-06,-8.586314546597816e-06,-4.620576044461798e-08,0.013243451750298021,0.013184510608820326,-5.894114147769573e-05,0.9976770203227994
