timestamp,step_idx,stage,op,component,layer,label,score,threshold,decision
2026-03-27T15:04:47.981663+00:00,63,2,merge,mlp,21,Llama-SafetyGuard-Content-Binary,90.02,2.0,accepted
2026-03-27T15:06:12.297760+00:00,64,2,merge,mlp,15,Llama-SafetyGuard-Content-Binary,89.56,2.0,accepted
2026-03-27T15:07:37.768289+00:00,65,2,merge,mlp,26,Llama-SafetyGuard-Content-Binary,89.45,2.0,accepted
2026-03-27T15:09:00.782942+00:00,66,2,merge,mlp,7,Llama-SafetyGuard-Content-Binary,90.6,2.0,accepted
2026-03-27T15:10:24.031477+00:00,67,2,merge,mlp,16,Llama-SafetyGuard-Content-Binary,90.25,2.0,accepted
2026-03-27T15:11:46.078683+00:00,68,2,merge,mlp,22,Llama-SafetyGuard-Content-Binary,89.79,2.0,accepted
2026-03-27T15:13:10.994785+00:00,69,2,merge,mlp,5,Llama-SafetyGuard-Content-Binary,88.3,2.0,accepted
2026-03-27T15:14:35.622483+00:00,70,2,merge,mlp,3,Llama-SafetyGuard-Content-Binary,88.99,2.0,accepted
2026-03-27T15:16:01.806480+00:00,71,2,merge,attn,12,Llama-SafetyGuard-Content-Binary,79.01,2.0,rejected
2026-03-27T15:17:29.204088+00:00,72,2,merge,attn,8,Llama-SafetyGuard-Content-Binary,70.18,2.0,rejected
2026-03-27T15:18:55.690125+00:00,73,2,merge,attn,16,Llama-SafetyGuard-Content-Binary,88.07,2.0,accepted
2026-03-27T15:20:24.068281+00:00,74,2,merge,attn,29,Llama-SafetyGuard-Content-Binary,87.27,2.0,accepted
2026-03-27T15:21:46.593835+00:00,75,2,merge,attn,21,Llama-SafetyGuard-Content-Binary,87.16,2.0,accepted
2026-03-27T15:23:08.997268+00:00,76,2,merge,attn,17,Llama-SafetyGuard-Content-Binary,86.81,2.0,accepted
2026-03-27T15:24:31.443740+00:00,77,2,merge,attn,15,Llama-SafetyGuard-Content-Binary,87.61,2.0,accepted
2026-03-27T15:26:08.833494+00:00,78,2,merge,attn,9,Llama-SafetyGuard-Content-Binary,86.12,2.0,accepted
2026-03-27T15:27:46.013983+00:00,79,2,merge,attn,13,Llama-SafetyGuard-Content-Binary,84.98,2.0,accepted
2026-03-27T15:29:23.993519+00:00,80,2,merge,attn,11,Llama-SafetyGuard-Content-Binary,84.63,2.0,accepted
2026-03-27T15:31:02.689452+00:00,81,2,merge,attn,19,Llama-SafetyGuard-Content-Binary,84.52,2.0,accepted
2026-03-27T15:32:39.895078+00:00,82,2,merge,mlp,3,Llama-SafetyGuard-Content-Binary,76.83,2.0,rejected
