timestamp,model,task,layer,variant,perturbation,score,split
2026-07-12T06:15:03.715487,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,13,attn,avg,76.0,P
2026-07-12T06:16:09.492045,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,13,mlp,avg,76.1,P
2026-07-12T06:17:15.176791,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,14,attn,avg,76.5,P
2026-07-12T06:18:20.669303,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,14,mlp,avg,75.8,P
2026-07-12T06:19:26.222633,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,15,attn,avg,76.0,P
2026-07-12T06:20:31.756597,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,15,mlp,avg,76.5,P
2026-07-12T06:21:37.461070,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,16,attn,avg,76.6,P
2026-07-12T06:22:43.031509,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,16,mlp,avg,76.6,P
2026-07-12T06:23:48.723316,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,17,attn,avg,76.8,P
2026-07-12T06:24:54.524014,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,17,mlp,avg,76.6,P
2026-07-12T06:26:00.910560,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,18,attn,avg,76.7,P
2026-07-12T06:27:07.543037,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,18,mlp,avg,76.5,P
2026-07-12T06:28:13.808033,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,19,attn,avg,76.3,P
2026-07-12T06:29:19.768572,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,19,mlp,avg,75.5,P
2026-07-12T06:30:25.901393,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,20,attn,avg,76.9,P
2026-07-12T06:31:32.055664,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,20,mlp,avg,76.5,P
2026-07-12T06:32:38.447489,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,21,attn,avg,76.1,P
2026-07-12T06:33:45.099311,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,21,mlp,avg,76.5,P
2026-07-12T06:34:51.808428,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,22,attn,avg,76.7,P
2026-07-12T06:35:58.191845,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,22,mlp,avg,77.0,P
2026-07-12T06:37:04.026267,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,23,attn,avg,77.0,P
2026-07-12T06:38:09.911387,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,23,mlp,avg,76.1,P
2026-07-12T06:39:15.828226,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,24,attn,avg,77.1,P
2026-07-12T06:40:21.822639,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,24,mlp,avg,76.3,P
2026-07-12T06:41:28.107759,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,25,attn,avg,76.8,P
2026-07-12T06:42:34.588222,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,25,mlp,avg,77.1,P
2026-07-12T06:43:41.021748,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,26,attn,avg,76.3,P
2026-07-12T06:44:47.128380,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,26,mlp,avg,75.7,P
2026-07-12T06:45:53.228192,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,27,attn,avg,76.3,P
2026-07-12T06:46:59.559166,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,27,mlp,avg,76.0,P
2026-07-12T06:48:05.666414,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,28,attn,avg,76.6,P
2026-07-12T06:49:11.875910,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,28,mlp,avg,76.3,P
2026-07-12T06:50:18.291723,/scratch/shared_dir/hf_cache/hub/models--t-tech--T-pro-it-2.0/snapshots/a826dfc669cfe29deda8e62dfa1c2e1deaf3577f,m_mmlu_ru,29,attn,avg,76.4,P
