layer,group,base_mean,tgt_mean,delta_mean,base_std,tgt_std,delta_std,cosine
6,attn,-4.962800983219455e-06,-7.561786165867204e-06,-2.598985182647749e-06,0.016913173868844913,0.022778539696605888,0.005865365827760975,0.4858619469321116
6,mlp,-1.1226332936883584e-05,-9.368438193544051e-06,1.8578947433395329e-06,0.016577815088955342,0.022784583415805797,0.006206768326850454,0.3740064018806708
7,attn,-4.081972006602216e-06,-4.81458110988745e-06,-7.326091032852342e-07,0.017042463674820697,0.02305788646080876,0.006015422785988062,0.5492532208831187
7,mlp,-1.1149034358071531e-05,-1.2412134352946075e-05,-1.2630999948745442e-06,0.016494675202895506,0.022778368391681965,0.006283693188786459,0.40381430587112865
8,attn,-6.2047620598772364e-06,-5.4501370358126065e-06,7.5462502406463e-07,0.016754384078856707,0.02284084094837678,0.0060864568695200745,0.5491609774101823
8,mlp,-5.7645862254509385e-06,-7.375130549117156e-06,-1.6105443236662177e-06,0.01654495594550018,0.022877707433827395,0.006332751488327213,0.39326467318765684
9,attn,-1.790531313792839e-06,-1.489760803100434e-06,3.0077051069240487e-07,0.016768909374576233,0.022897551709896307,0.006128642335320074,0.553510196982216
9,mlp,-2.933804787548859e-05,-1.1632453371102438e-05,1.770559450438615e-05,0.01629136039514556,0.022720132417482854,0.0064287720223372945,0.38597187035404934
10,attn,-2.733219939474174e-07,7.305994246479403e-08,3.4638193641221143e-07,0.017043514684672217,0.02318553505317578,0.0061420203685035625,0.5349293299089298
10,mlp,-1.8643657536225752e-05,-2.6359981921999205e-05,-7.716324385773453e-06,0.016489365472834416,0.0228945675116419,0.006405202038807484,0.4064868586020954
11,attn,-3.2294726134423594e-06,4.340702331384385e-07,3.6635428465807977e-06,0.01689006812977837,0.02307083315786147,0.0061807650280831,0.5871111586338748
11,mlp,-3.9887039083997265e-06,-7.233201855316805e-06,-3.2444979469170783e-06,0.01653296567268912,0.022968678097092445,0.006435712424403325,0.4180520599448406
12,attn,-3.988770512491516e-06,-7.001673795265149e-06,-3.0129032827736336e-06,0.01663948642703534,0.022824064822243983,0.006184578395208643,0.5823722838018052
12,mlp,-8.803945747763915e-06,-1.190727203491626e-05,-3.1033262871523454e-06,0.016562782109552778,0.02300371231405662,0.006440930204503842,0.44634565754910943
13,attn,-2.694906236684415e-06,7.23464974062119e-06,9.929555977305606e-06,0.01672096095486847,0.022968051377908087,0.0062470904230396175,0.6097132372977044
13,mlp,-2.7470541990248603e-06,2.2639773425838475e-07,2.973451933283245e-06,0.016528696657745954,0.022998843917218226,0.0064701472594722725,0.42413364034179457
14,attn,1.57029295933719e-06,3.8339124471185946e-06,2.2636194877814047e-06,0.016103893380033703,0.022136785310202366,0.006032891930168663,0.6294466822590865
14,mlp,-4.961545655175864e-06,-6.121248560056554e-06,-1.1597029048806894e-06,0.016519664870999574,0.023015633368767087,0.0064959684977675125,0.45387333595239227
15,attn,3.3377461301800437e-06,2.5203498825453344e-06,-8.173962476347094e-07,0.01659228832959096,0.02268916241407313,0.00609687408448217,0.6327580857179922
15,mlp,-1.2887748052160292e-06,3.139228804445765e-06,4.428003609661794e-06,0.01655600903539545,0.023036557924166205,0.006480548888770754,0.4784327648965559
16,attn,1.6307910472113503e-06,1.921368732824746e-07,-1.4386541739288758e-06,0.01639134928583506,0.0224472366352911,0.00605588734945604,0.6434217464331645
16,mlp,-1.0003106023409387e-05,-5.284153460679776e-06,4.718952562729612e-06,0.016503093292214333,0.022993351108341248,0.006490257816126915,0.4854433490318363
17,attn,-6.814065559197779e-07,-2.714158365123981e-06,-2.032751809204203e-06,0.01658242287233162,0.022665842045122234,0.006083419172790615,0.6546140953312132
17,mlp,-7.614323782038635e-06,-4.0565286863171775e-06,3.5577950957214575e-06,0.016489774200629616,0.02298482703001473,0.006495052829385114,0.4977796852253299
18,attn,-5.869248379604942e-06,-9.141699911593673e-06,-3.2724515319887306e-06,0.01671377469551247,0.0227600763710451,0.00604630167553263,0.6590130548773585
18,mlp,-1.0191538291166845e-06,-4.366150677183871e-06,-3.3469968480671865e-06,0.016676250275136542,0.02313167265368557,0.006455422378549028,0.4914729419548935
19,attn,-2.0529167695560102e-06,1.062107349136859e-06,3.115024118692869e-06,0.016444180157186163,0.022545060989051686,0.006100880831865524,0.6624842332898615
19,mlp,-2.960705517293035e-06,1.6960569843074687e-06,4.656762501600504e-06,0.016703402374774207,0.023188520056502685,0.006485117681728478,0.474987648538859
20,attn,5.129726331767099e-06,5.966223604794261e-06,8.364972730271619e-07,0.016848299782944182,0.023232744223797553,0.006384444440853371,0.6457420041666978
20,mlp,-2.516756158805624e-06,-3.7401447985218714e-07,2.142741678953437e-06,0.016746570571219345,0.023237250850038506,0.006490680278819161,0.47163042194488
21,attn,9.134211311286849e-07,-1.064709459145103e-06,-1.9781305902737877e-06,0.016955433665541326,0.023387713069809635,0.006432279404268309,0.6278562445914112
21,mlp,2.6842558640082038e-06,5.056188874493045e-06,2.3719330104848414e-06,0.01682912321357498,0.02331823502894747,0.0064891118153724905,0.44367530632986957
22,attn,3.1761440022757013e-06,1.143624918773799e-06,-2.032519083501902e-06,0.017055447552334384,0.023551298010921255,0.006495850458586871,0.595201326603138
22,mlp,-7.72100377814711e-06,-8.602634449963078e-06,-8.816306718159682e-07,0.016909356457519172,0.02338619849509622,0.006476842037577049,0.44091665457448537
23,attn,1.789439020945398e-06,7.773320499934206e-06,5.983881478988808e-06,0.017463169766877278,0.023955899494155188,0.006492729727277911,0.5493673036456407
23,mlp,-7.1012468775979e-06,-1.01245056123249e-05,-3.023258734727e-06,0.016938461424756652,0.02347103418631137,0.006532572761554719,0.4207964488682146
24,attn,2.4747970777625015e-06,3.4133179795198005e-06,9.38520901757299e-07,0.01735266815633229,0.02407946933908338,0.00672680118275109,0.5355060420015986
24,mlp,-6.426810974651828e-06,-9.793339346462408e-06,-3.3665283718105804e-06,0.016987854909565253,0.023554902206571214,0.006567047297005961,0.4151174920194599
25,attn,-2.3075500636037964e-06,5.716207317870785e-06,8.023757381474581e-06,0.01777618355881153,0.02434121637848213,0.006565032819670601,0.5403739156810297
25,mlp,-8.464788909942912e-06,-5.401181634208306e-06,3.0636072757346063e-06,0.017109176590226545,0.023666817690634806,0.006557641100408261,0.420193294406101
26,attn,5.213950415548785e-07,4.713378436387325e-06,4.1919833948324466e-06,0.01822743168743454,0.02491076668524516,0.006683334997810621,0.5800911973611739
26,mlp,-6.6584624817818805e-06,-7.441228698522282e-06,-7.827662167404015e-07,0.017168315449710425,0.023614132256851997,0.006445816807141572,0.39782427157925776
27,attn,2.783899490676637e-06,-8.25701083225385e-07,-3.609600573902022e-06,0.01785828056193504,0.02361324699869826,0.00575496643676322,0.5034952581848141
27,mlp,1.3145004801261932e-06,1.3235902661989274e-05,1.1921402181863081e-05,0.01693258838218662,0.023361231450554493,0.006428643068367872,0.38299783224744166
