layer,group,base_mean,tgt_mean,delta_mean,base_std,tgt_std,delta_std,cosine
9,mlp,1.357920458615415e-05,7.504645431385689e-06,-6.074559154768461e-06,0.03235215723808687,0.03876993850952719,0.006417781271440319,0.3791240115366535
10,attn,-7.473641142563764e-07,-1.640443716914683e-08,7.309596770872296e-07,0.03296937259819491,0.038789955164952754,0.005820582566757847,0.4379508789321391
10,mlp,-3.5295222849179302e-06,-1.5150889890264503e-05,-1.1621367605346573e-05,0.032584248059224,0.03901710576526224,0.006432857706038242,0.38379730521923455
11,attn,1.6407814130214925e-06,3.0639133433130704e-06,1.423131930291578e-06,0.032848563583310376,0.038313385979418434,0.005464822396108057,0.4590468734445757
11,mlp,4.1029203219755385e-06,6.889618366923212e-06,2.786698044947673e-06,0.032635636517710044,0.03901314739925223,0.006377510881542189,0.37520737818283645
12,attn,-1.586864107062198e-06,-5.402527483400261e-06,-3.815663376338063e-06,0.03338285915232468,0.03926457896177198,0.005881719809447301,0.44838594185509895
12,mlp,7.81613198601313e-07,-5.8937047747883655e-06,-6.6753179733896785e-06,0.03249650108337134,0.03890197075973384,0.006405469676362498,0.38122527017233926
13,attn,-7.635054802751032e-06,-6.165173129956097e-06,1.469881672794935e-06,0.03293879650865366,0.03834060001921245,0.005401803510558786,0.4429915454148626
13,mlp,-1.4626994090332675e-06,-9.088525120085454e-07,5.538468970247221e-07,0.03265509353882081,0.03898078599195572,0.006325692453134912,0.38305628138844267
14,attn,4.1911342047472376e-07,-2.9095291782862823e-08,-4.482087122575866e-07,0.03371937431273742,0.03951585843923518,0.005796484126497754,0.45777383065766125
14,mlp,-1.1091934168023667e-05,-7.151630841645451e-06,3.940303326378216e-06,0.03275113921516173,0.03905761883725162,0.00630647962208989,0.3844098954018098
15,attn,4.116862960149058e-06,1.2548948625621282e-06,-2.86196809758693e-06,0.03315631182286891,0.03880842465201523,0.005652112829146315,0.4490505213623224
15,mlp,-1.089452029675379e-05,-1.2551565267498549e-05,-1.6570449707447586e-06,0.03305776423904805,0.0393911999812979,0.00633343574224985,0.37763170666123
16,attn,6.318248949278567e-06,2.736157318275034e-06,-3.5820916310035328e-06,0.03297915733578053,0.03866617366950671,0.005687016333726182,0.40613521509033984
16,mlp,9.850352189550334e-07,-8.308972950695629e-06,-9.294008169650662e-06,0.03314421735657276,0.0394889440290558,0.0063447266724830365,0.37040694669515667
17,attn,1.3978133905628441e-06,5.513230150628332e-06,4.115416760065488e-06,0.0331509355491663,0.03890232172552029,0.005751386176353991,0.41212319594705776
17,mlp,-6.297741528865243e-06,-6.749730256195492e-06,-4.519887273302492e-07,0.033266112515531014,0.03959797098077951,0.006331858465248495,0.378854025544219
18,attn,-6.689149321614064e-06,-8.279213906482025e-06,-1.5900645848679611e-06,0.03334512550002923,0.03908070587108996,0.005735580371060728,0.4325403926311029
18,mlp,3.98782395809483e-06,3.9395095560824075e-06,-4.831440201242213e-08,0.03340361056190916,0.039825607452729006,0.006421996890819848,0.3868711635184604
19,attn,2.8883303130927214e-06,1.3678924526692223e-06,-1.520437860423499e-06,0.03310876890318765,0.039002700478043065,0.005893931574855411,0.4114898135260676
19,mlp,5.791668970939902e-06,1.8161557314231214e-06,-3.9755132395167805e-06,0.03355826601237908,0.039938171833421396,0.006379905821042316,0.3912291930477935
20,attn,4.013765757638943e-06,8.051102610006126e-06,4.0373368523671826e-06,0.03324967188478513,0.03912560074477985,0.005875928859994724,0.42128912803876983
20,mlp,2.7202108579449513e-06,-2.438969868997132e-06,-5.159180726942083e-06,0.03375508958037014,0.04013486420285331,0.006379774622483167,0.39329554174433373
21,attn,4.5715507967338865e-06,5.446679941379027e-07,-4.026882802595984e-06,0.0337022844217224,0.0394813220789374,0.0057790376572149985,0.3383616940734543
21,mlp,1.5234527118030037e-06,-6.305503302489546e-06,-7.82895601429255e-06,0.03392960799255175,0.04023822677601463,0.00630861878346288,0.38675833750953326
22,attn,-2.864736155217153e-06,-3.836161351952817e-06,-9.714251967356643e-07,0.03378899315272591,0.03977320541952727,0.005984212266801361,0.3844897009856043
22,mlp,8.974252937660158e-06,1.4398601557262443e-05,5.424348619602285e-06,0.034159585475775925,0.04041092249053121,0.006251337014755283,0.388463094858023
23,attn,1.475351466474436e-06,4.289508568165132e-06,2.8141571016906963e-06,0.03368522517266399,0.03972397137189976,0.006038746199235764,0.3517163306932251
23,mlp,1.0889067704883135e-06,5.082152968923996e-06,3.993246198435683e-06,0.03431549744856811,0.040509621596917116,0.006194124148349009,0.38240502095236706
24,attn,-2.519889230267119e-06,1.001649206677389e-06,3.521538436944508e-06,0.03362554201969023,0.039582972992571026,0.005957430972880796,0.37006329364320883
24,mlp,-1.2012070901630212e-06,3.90474355671468e-06,5.105950646877701e-06,0.034491305257629876,0.040634977207299534,0.006143671949669659,0.37894409310774846
25,attn,-1.792776012709223e-06,7.868950441389586e-06,9.661726454098809e-06,0.03394831230983729,0.03996156928115976,0.0060132569713224684,0.3288748112565736
25,mlp,8.693469309791066e-06,5.749195635381849e-06,-2.9442736744092176e-06,0.03462402078676338,0.04072418939324398,0.006100168606480598,0.37558412854849127
26,attn,3.7190750322284327e-06,4.545588593378424e-06,8.265135611499918e-07,0.03417786852730536,0.040176789886057794,0.005998921358752435,0.3699375953830267
26,mlp,5.559792604064903e-06,2.7519679519407736e-06,-2.807824652124129e-06,0.034697173790015315,0.04076773711284143,0.006070563322826114,0.3729154855165181
27,attn,-6.448545680983679e-06,-1.1832351387206256e-05,-5.3838057062225776e-06,0.03406873161334957,0.039944132608101784,0.005875400994752214,0.3471222384199706
27,mlp,1.0214024034146019e-05,7.054257256815965e-06,-3.159766777330054e-06,0.03474859083133803,0.04071823886960272,0.005969648038264691,0.3731882204376551
28,attn,3.5513070499063005e-06,-1.3615764370999734e-06,-4.912883487006274e-06,0.034045025651773905,0.04019795738419933,0.006152931732425426,0.30409020608942383
28,mlp,1.485444964786283e-05,1.3231304281043447e-05,-1.6231453668193826e-06,0.03431663472112945,0.04042810353366003,0.006111468812530579,0.38125082306634883
29,attn,2.2759679170193626e-06,3.8106051717798003e-06,1.5346372547604377e-06,0.03420292410210055,0.03975373941264431,0.005550815310543758,0.2912353627211109
29,mlp,1.5486724644244777e-05,2.07516073725582e-05,5.2648827283134244e-06,0.034404899026966584,0.04013628623785978,0.005731387210893196,0.3889343378631182
