layer,group,base_mean,tgt_mean,delta_mean,base_std,tgt_std,delta_std,cosine
31,mlp,-7.1618996593338425e-06,-7.329674913388794e-06,-1.6777525405495182e-07,0.02187785486574852,0.02188225541151977,4.400545771249265e-06,0.9998293934868989
32,attn,2.7316996117782763e-06,2.7302199073277035e-06,-1.4797044505727927e-09,0.02191820579106348,0.021922244502642078,4.038711578596005e-06,0.9998092373217673
32,mlp,5.612637958166058e-07,5.857996195482625e-07,2.4535823731656653e-08,0.023515725846004986,0.023518556555650338,2.8307096453517033e-06,0.9998809485284389
33,attn,-1.157045057550992e-06,-1.1671566159062667e-06,-1.0111558355274751e-08,0.021671521458491685,0.02167329234525621,1.770886764524554e-06,0.9999124740800336
33,mlp,1.2617984445822776e-05,1.2662248618139287e-05,4.4264172316510583e-08,0.02378312356843414,0.02378570941890137,2.5858504672307547e-06,0.9998934302924365
34,attn,-3.1129615565098003e-06,-3.1308455387514685e-06,-1.788398224166823e-08,0.0229668267738788,0.02296799944701208,1.1726731332789564e-06,0.9999454951054877
34,mlp,1.144627558784252e-05,1.1438530522584867e-05,-7.745065257652432e-09,0.02390874195896608,0.02391112474210894,2.38278314285828e-06,0.999894708905337
35,attn,-1.1618334798624287e-06,-1.1548526428325429e-06,6.980837029885803e-09,0.023086612923447353,0.023088383053689657,1.770130242304685e-06,0.9999233540890398
35,mlp,1.0490577615716757e-05,1.0514651400428362e-05,2.4073784711605182e-08,0.02398850029420873,0.02399048658257719,1.9862883684600152e-06,0.9999138026559766
36,attn,-1.3945105030984841e-06,-1.3900535185626086e-06,4.456984535875546e-09,0.022997857114435187,0.023000065882974097,2.2087685389096667e-06,0.9999018227496208
36,mlp,1.1496890950840312e-05,1.1502327824938319e-05,5.436874098006494e-09,0.02399251480854268,0.023994492012658318,1.977204115637815e-06,0.9999174765655044
37,attn,3.5187506512276747e-06,3.5273685926145375e-06,8.617941386862793e-09,0.023280246352802493,0.023281219346241125,9.729934386318306e-07,0.9999551165765886
37,mlp,7.572979107706532e-06,7.5781170558970605e-06,5.137948190528388e-09,0.02406799334151669,0.0240709431714825,2.9498299658099747e-06,0.9998828623860584
38,attn,1.2869335744843903e-06,1.2644911340850704e-06,-2.244244039931991e-08,0.022900811980012405,0.022902686345607534,1.8743655951294902e-06,0.9999157656811467
38,mlp,7.110130056204275e-06,7.102971544603876e-06,-7.15851160039947e-09,0.02421620687222592,0.024219099582049885,2.8927098239643623e-06,0.9998829947876424
39,attn,3.0169367082018217e-06,2.999298751877075e-06,-1.7637956324746597e-08,0.023530873927728867,0.02353303899575889,2.165068030024475e-06,0.9999085286986319
39,mlp,7.074050311629149e-06,7.126172246818348e-06,5.212193518919873e-08,0.024257611834435498,0.024260719413459978,3.1075790244798618e-06,0.9998755282976654
40,attn,-2.056980587863826e-06,-2.042215008100229e-06,1.476557976359726e-08,0.023516542548235007,0.023518691132463503,2.14858422849587e-06,0.9999138384230406
40,mlp,9.190379306243778e-06,9.159416441794318e-06,-3.0962864449460425e-08,0.024106039078611263,0.024109089823267284,3.050744656021842e-06,0.9998737202395238
41,attn,-4.265488671282199e-06,-4.287618983049425e-06,-2.213031176722605e-08,0.02341609280312055,0.02341766112467776,1.5683215572118159e-06,0.9999297335706244
41,mlp,9.747803748914134e-07,1.004288025631887e-06,2.950765074047356e-08,0.023955226868024607,0.02395826411974037,3.037251715763689e-06,0.9998734137339794
42,attn,1.1677818872241681e-07,1.0266387811187e-07,-1.4114310610546804e-08,0.02315772348160561,0.023158975538303997,1.2520566983857673e-06,0.9999440386632588
42,mlp,2.610199871406938e-06,2.528102835498221e-06,-8.209703590871682e-08,0.02375426589747381,0.023758006109844243,3.7402123704323442e-06,0.9998433110251016
43,attn,-2.473948355042105e-07,-2.1516733157353474e-07,3.222750393067577e-08,0.02307421902913142,0.023076173056978528,1.9540278471084915e-06,0.999913281801064
43,mlp,8.935622237018053e-07,8.917128581794609e-07,-1.8493655223444194e-09,0.023512112354274913,0.02351546048851219,3.3481342372777834e-06,0.9998550100903164
44,attn,1.6329944447067588e-06,1.6282187766040548e-06,-4.7756681027039915e-09,0.02292082667073879,0.022922567145793677,1.7404750548878634e-06,0.9999218588991442
44,mlp,1.5428034941526494e-06,1.6067964292424963e-06,6.399293508984694e-08,0.023715067910013668,0.023718870968630873,3.8030586172049796e-06,0.9998400210248677
45,attn,-2.678465346451744e-07,-2.519678251587819e-07,1.5878709486392506e-08,0.02323093416972336,0.023232445804828153,1.5116351047943233e-06,0.9999343123401249
45,mlp,-1.9464241585888182e-06,-1.927702002246845e-06,1.8722156341973284e-08,0.0237628491082018,0.02376675374340313,3.904635201328055e-06,0.9998315972967008
46,attn,5.390062618999092e-07,5.344244131575786e-07,-4.581848742330608e-09,0.023170792107147904,0.023172428782468415,1.6366753205106221e-06,0.9999279113399916
46,mlp,-1.7774926605877186e-07,-2.43648206918079e-07,-6.589894085930714e-08,0.023863125095622283,0.02386703730805134,3.912212429055262e-06,0.9998371493798702
