layer,group,base_mean,tgt_mean,delta_mean,base_std,tgt_std,delta_std,cosine
13,mlp,-1.5315242934670487e-06,-1.5552929555859862e-06,-2.376866211893753e-08,0.022828232087151363,0.022713496454888075,-0.00011473563226328809,0.9995703844327712
14,attn,-1.0006903040216967e-06,-1.0788087604603647e-06,-7.811845643866796e-08,0.021252145645760893,0.021143922982189225,-0.00010822266357166793,0.999659570821589
14,mlp,-5.4304866640857755e-06,-5.363846541635603e-06,6.664012245017259e-08,0.022758683503498352,0.02264388135208005,-0.00011480215141830216,0.9995766148212312
15,attn,6.438366299679445e-07,6.181452364097252e-07,-2.5691393558219314e-08,0.022350908554012026,0.022237345187877983,-0.00011356336613404378,0.9996583152405032
15,mlp,-6.392325493809072e-06,-6.412084698785084e-06,-1.9759204976011538e-08,0.022575276121340592,0.022461341255570613,-0.00011393486576997958,0.9995795198019447
16,attn,-2.4456962903851324e-06,-2.642146562790819e-06,-1.964502724056866e-07,0.02215567049924984,0.022043271192512977,-0.00011239930673686421,0.9996655762926246
16,mlp,6.817239386021888e-07,7.665677542318105e-07,8.484381562962164e-08,0.022291460484266258,0.02217878657186334,-0.00011267391240291774,0.9995783732730591
17,attn,-7.480267051045683e-07,-6.652677119620335e-07,8.275899314253477e-08,0.021546143640198738,0.02143689606475139,-0.00010924757544734931,0.9996650404448139
17,mlp,-7.623707134388459e-06,-7.600755383617534e-06,2.2951750770924627e-08,0.022266020406422993,0.022153073060357867,-0.0001129473460651266,0.9995781160123186
18,attn,9.92268229664952e-08,-2.0274669374696927e-08,-1.1950149234119211e-07,0.02193838951527461,0.021826646549656686,-0.0001117429656179239,0.9996651160759371
18,mlp,-2.376134624486116e-06,-2.4089492453241444e-06,-3.281462083802858e-08,0.022291938210761864,0.022178816047571465,-0.00011312216319039892,0.9995739865906523
19,attn,9.324406112137528e-07,1.1154719437379371e-06,1.8303133252418436e-07,0.022561476286566105,0.02244676410474832,-0.00011471218181778597,0.9996793938426151
19,mlp,-3.487505574171128e-06,-3.5003461921444937e-06,-1.2840617973365757e-08,0.02233033178970799,0.022216705961356144,-0.0001136258283518446,0.9995696420376764
20,attn,-4.069692732812033e-06,-4.070531255778231e-06,-8.385229661976037e-10,0.021737224213548838,0.02162675077547421,-0.00011047343807462848,0.9996533716851447
20,mlp,4.2895134269742515e-07,4.557879744790591e-07,2.683663178163396e-08,0.022406980294189766,0.022293643034597348,-0.00011333725959241855,0.9995640965056335
21,attn,3.7405949643088123e-06,3.622791164871194e-06,-1.1780379943761817e-07,0.022936309340690374,0.02282060797632514,-0.0001157013643652352,0.9996607066083024
21,mlp,-4.573797341719837e-06,-4.571961296515663e-06,1.8360452041738196e-09,0.02242767539686386,0.022313352859322223,-0.00011432253754163624,0.9995567134459034
22,attn,1.2862201643538539e-06,1.1755516127150144e-06,-1.1066855163883946e-07,0.022726735052141324,0.022612061023135094,-0.00011467402900623008,0.9996463333191725
22,mlp,-6.154318934883986e-07,-5.758453103807497e-07,3.958658310764893e-08,0.022500692317751692,0.022386207897298595,-0.00011448442045309745,0.9995435731845167
23,attn,-1.498391462293579e-06,-1.5138216074083969e-06,-1.5430145114817933e-08,0.021527645611658024,0.021418478990500676,-0.0001091666211573486,0.9996294983259277
23,mlp,-1.4532565153410094e-06,-1.4326669340316197e-06,2.0589581309389653e-08,0.022564059625183413,0.022449439642910844,-0.00011461998227256867,0.9995245726304328
24,attn,-9.281860118647089e-07,-9.871622381264034e-07,-5.897622626169457e-08,0.023006561085284292,0.022890323675114423,-0.0001162374101698685,0.9996299225644327
24,mlp,-1.0853097518177977e-06,-1.0638544222376227e-06,2.1455329580174984e-08,0.022663836031791753,0.02254862595265113,-0.00011521007914062215,0.9995086681970005
25,attn,2.575408024912596e-07,2.2482083801239463e-07,-3.271996447886496e-08,0.022819408688220903,0.02270395887930408,-0.00011544980891682252,0.999619614205858
25,mlp,4.3515171201436117e-07,5.136026787491503e-07,7.845096673478909e-08,0.02278280955442193,0.022667314458070843,-0.00011549509635108701,0.9994794294032875
26,attn,-4.724130351240536e-09,-1.1930240700330793e-08,-7.206110349090257e-09,0.0222953761362327,0.022181986634797157,-0.00011338950143554433,0.9995796903297309
26,mlp,-1.610974295270868e-06,-1.6340768168881525e-06,-2.3102521617284553e-08,0.022833375571036044,0.022717797308800764,-0.00011557826223528023,0.9994514512307511
27,attn,9.732147831210959e-07,7.105311023529574e-07,-2.626836807681384e-07,0.02159054378096086,0.021481715551836606,-0.0001088282291242526,0.9995632324918037
27,mlp,-4.762943710157019e-06,-4.684463699845274e-06,7.848001031174485e-08,0.02287135486348545,0.02275562728115071,-0.00011572758233473895,0.9994251465249955
28,attn,9.57409971688737e-07,9.240669411555567e-07,-3.334303053318044e-08,0.021484663484010978,0.02137632568394242,-0.00010833780006855656,0.9995195256979804
28,mlp,-1.3106640326383308e-06,-1.2922673352466427e-06,1.8396697391688035e-08,0.02294338671671993,0.02282712628793872,-0.00011626042878120843,0.9994125736173645
29,attn,-1.8682268211922576e-06,-1.983296048946122e-06,-1.1506922775386444e-07,0.021118331093617004,0.021010793540413217,-0.00010753755320378616,0.9994566975952077
29,mlp,1.3056156999611939e-06,1.2680958607428775e-06,-3.7519839218316316e-08,0.02287979358406952,0.022763721588899066,-0.0001160719951704553,0.9993958953690081
30,attn,1.4124837880079575e-06,1.3817931755603495e-06,-3.069061244760801e-08,0.020274456170143233,0.020171467294165274,-0.00010298887597795861,0.9993951171454243
30,mlp,1.1903604178147137e-06,1.237776074143922e-06,4.741565632920825e-08,0.022239407644277325,0.022127079569045006,-0.00011232807523231872,0.9994353702127945
31,attn,1.8329734250942253e-06,1.905560126490773e-06,7.258670139654767e-08,0.020161321114715774,0.02005760529931159,-0.0001037158154041859,0.9994038212111009
31,mlp,-7.1618996593338425e-06,-7.211793287381201e-06,-4.989362804735879e-08,0.02187785486574852,0.021766587495460708,-0.00011126737028781253,0.9994273007222055
32,attn,2.7316996117782763e-06,2.664282246756873e-06,-6.741736502140344e-08,0.02191820579106348,0.021806784593175584,-0.00011142119788789748,0.9995303246611004
32,mlp,5.612637958166058e-07,5.784035551182447e-07,1.713975930163884e-08,0.023515725846004986,0.023395419129414816,-0.00012030671659016973,0.9994593470561319
33,attn,-1.157045057550992e-06,-9.9936929415105e-07,1.576757633999419e-07,0.021671521458491685,0.02156114687097423,-0.00011037458751745471,0.999547842522999
33,mlp,1.2617984445822776e-05,1.2516494875753195e-05,-1.0148957006958108e-07,0.02378312356843414,0.02366217342018152,-0.00012095014825262013,0.9994507140925943
34,attn,-3.1129615565098003e-06,-3.0354946059029526e-06,7.746695060684772e-08,0.0229668267738788,0.022850154680005737,-0.00011667209387306379,0.9995345376025323
34,mlp,1.144627558784252e-05,1.1352184731764137e-05,-9.409085607838226e-08,0.02390874195896608,0.023787815201429172,-0.00012092675753690857,0.9994566589416449
35,attn,-1.1618334798624287e-06,-1.3703563177409546e-06,-2.08522837878526e-07,0.023086612923447353,0.02296923413494561,-0.00011737878850174438,0.9995517195112311
35,mlp,1.0490577615716757e-05,1.0402053373544426e-05,-8.852424217233027e-08,0.02398850029420873,0.023867043789830407,-0.00012145650437832278,0.9994598338055094
36,attn,-1.3945105030984841e-06,-1.1863601311258575e-06,2.081503719726266e-07,0.022997857114435187,0.02288033862293704,-0.00011751849149814822,0.9995843227330623
36,mlp,1.1496890950840312e-05,1.1464526752287096e-05,-3.236419855321653e-08,0.02399251480854268,0.023870432909568265,-0.00012208189897441532,0.9994552495845791
37,attn,3.5187506512276747e-06,3.3486883259259626e-06,-1.7006232530171218e-07,0.023280246352802493,0.023160700602012245,-0.0001195457507902481,0.9995475695085294
37,mlp,7.572979107706532e-06,7.58066548709668e-06,7.686379390148225e-09,0.02406799334151669,0.02394472755803372,-0.00012326578348297035,0.9994566537706068
38,attn,1.2869335744843903e-06,1.0286743976255577e-06,-2.582591768588326e-07,0.022900811980012405,0.022784042663250743,-0.00011676931676166125,0.9995324579935764
38,mlp,7.110130056204275e-06,7.084222496671959e-06,-2.59075595323162e-08,0.02421620687222592,0.024092670361103536,-0.00012353651112238448,0.9994480601069442
39,attn,3.0169367082018217e-06,3.1418732377493503e-06,1.2493652954752857e-07,0.023530873927728867,0.023410827530156463,-0.0001200463975724042,0.9995269584701717
39,mlp,7.074050311629149e-06,7.063663314165266e-06,-1.0386997463883617e-08,0.024257611834435498,0.02413432226339463,-0.0001232895710408695,0.9994329199676675
40,attn,-2.056980587863826e-06,-2.071851245648158e-06,-1.4870657784331996e-08,0.023516542548235007,0.023398150310969076,-0.00011839223726593101,0.9995190989962707
40,mlp,9.190379306243778e-06,9.183413427928372e-06,-6.965878315406474e-09,0.024106039078611263,0.02398379785984224,-0.00012224121876902236,0.9994161918505275
41,attn,-4.265488671282199e-06,-4.208593981275786e-06,5.6894690006413146e-08,0.02341609280312055,0.023297452862553004,-0.00011863994056754423,0.9995063582110811
41,mlp,9.747803748914134e-07,1.0489453201011426e-06,7.416494520972924e-08,0.023955226868024607,0.023833345963339587,-0.00012188090468501916,0.9993948954671457
42,attn,1.1677818872241681e-07,-5.965241011105886e-08,-1.7643059883347565e-07,0.02315772348160561,0.02303925980273429,-0.00011846367887131948,0.9994647076054894
42,mlp,2.610199871406938e-06,2.5958354868417788e-06,-1.4364384565159228e-08,0.02375426589747381,0.023633331654448985,-0.00012093424302482558,0.9993554641957145
43,attn,-2.473948355042105e-07,-3.454984616209703e-07,-9.810362611675977e-08,0.02307421902913142,0.022956390869042977,-0.00011782816008844288,0.9994362768540802
43,mlp,8.935622237018053e-07,8.717291464286949e-07,-2.183307727311039e-08,0.023512112354274913,0.02339245107583031,-0.00011966127844460425,0.999329951220711
44,attn,1.6329944447067588e-06,1.7409139527195025e-06,1.0791950801274371e-07,0.02292082667073879,0.022803278511197962,-0.00011754815954082704,0.9994025934169438
44,mlp,1.5428034941526494e-06,1.5676530893632793e-06,2.4849595210629963e-08,0.023715067910013668,0.023594491712375806,-0.00012057619763786165,0.9993320693359304
45,attn,-2.678465346451744e-07,-2.844665733833044e-07,-1.6620038738130005e-08,0.02323093416972336,0.023112455030153772,-0.00011847913956958625,0.9994325240894726
45,mlp,-1.9464241585888182e-06,-1.852229788646956e-06,9.41943699418622e-08,0.0237628491082018,0.023642182978854506,-0.0001206661293472952,0.9993335220516995
46,attn,5.390062618999092e-07,5.009152914054174e-07,-3.8090970494491764e-08,0.023170792107147904,0.023053305693909,-0.00011748641323890488,0.9994274323067439
46,mlp,-1.7774926605877186e-07,-2.3861223514378914e-07,-6.086296908501728e-08,0.023863125095622283,0.023742073057724928,-0.00012105203789735536,0.9993255905100539
47,attn,2.448449781947118e-06,2.5726241406735103e-06,1.2417435872639212e-07,0.023071504882296333,0.02295285898390891,-0.00011864589838742404,0.9993536247189735
47,mlp,-4.102494143672888e-06,-4.064702204342922e-06,3.779193932996546e-08,0.023995990838358815,0.02387468155274586,-0.00012130928561295343,0.9993081582170023
48,attn,4.265665385156809e-07,3.351858482413061e-07,-9.13806902743748e-08,0.02316197609325586,0.023045562731128337,-0.00011641336212752165,0.9993809960186364
48,mlp,-3.749692666163305e-06,-3.739160144641634e-06,1.0532521521670931e-08,0.024218078329266902,0.024094714982063004,-0.0001233633472038989,0.999303029452238
49,attn,1.961346626532912e-06,1.954966851175726e-06,-6.379775357186236e-09,0.023198009474976397,0.023079455428622865,-0.000118554046353532,0.9993598776941716
49,mlp,-8.096862072197104e-06,-8.146426751961554e-06,-4.956467976445042e-08,0.02437914289198962,0.024255572659350057,-0.0001235702326395638,0.9992651968567737
50,attn,8.66393912732355e-07,8.453904136882347e-07,-2.100349904412023e-08,0.023017463983207174,0.022898968127754885,-0.00011849585545228858,0.9992970624691241
50,mlp,-8.479695324261928e-06,-8.385756785054721e-06,9.39385392072065e-08,0.024435352161956587,0.02431133563432106,-0.00012401652763552665,0.9992262108751162
51,attn,-3.3502935463342274e-06,-3.487083498515123e-06,-1.3678995218089583e-07,0.023184434974873117,0.023066827953660645,-0.00011760702121247149,0.9992848708124799
51,mlp,-5.9051371131590405e-06,-5.818721573347931e-06,8.641553981110972e-08,0.024520086046215122,0.024395522040176,-0.0001245640060391212,0.999191894525356
52,attn,3.830089195014929e-06,3.935566688272303e-06,1.05477493257374e-07,0.02321616773685933,0.02309686774264626,-0.0001192999942130693,0.9992064057215754
52,mlp,-7.641925145709261e-06,-7.606904898143769e-06,3.502024756549185e-08,0.024708981816285388,0.024583724549375095,-0.00012525726691029263,0.9991708915074905
53,attn,2.10655848528998e-06,1.921416603163678e-06,-1.8514188212630217e-07,0.02304762834492272,0.022929482797371132,-0.00011814554755158746,0.9991417382349098
53,mlp,-7.547212183833904e-06,-7.508267698625686e-06,3.894448520821771e-08,0.02479778718991049,0.024672417975501362,-0.00012536921440912605,0.999123375889029
54,attn,-1.4083623885983768e-06,-1.493246139767499e-06,-8.488375116912226e-08,0.023410399718714805,0.023290543352050875,-0.0001198563666639299,0.9991361960793378
54,mlp,-8.722345444326104e-06,-8.633239343673258e-06,8.91061006528458e-08,0.024993074307810646,0.024866915534768164,-0.00012615877304248194,0.9991154102693447
55,attn,4.582179915403798e-06,4.247512307774462e-06,-3.3466760762933645e-07,0.02303166728087175,0.02291305892828517,-0.00011860835258658067,0.9990929623159778
55,mlp,-7.728615876649095e-06,-7.84219575608319e-06,-1.1357987943409467e-07,0.025097321698997314,0.02497119620765707,-0.00012612549134024403,0.9990886834131599
56,attn,-2.083856741103364e-06,-2.1512950757288685e-06,-6.743833462550452e-08,0.02304564308978097,0.022927712306102525,-0.00011793078367844378,0.9990274072877157
56,mlp,-7.82718387925278e-06,-7.83694863308847e-06,-9.764753835690156e-09,0.025187247297833153,0.02506114729936002,-0.00012609999847313508,0.9990511723072864
57,attn,-1.620368252010499e-07,1.5393801079445954e-07,3.1597483599550946e-07,0.022837232475475706,0.02272091822272152,-0.00011631425275418494,0.998888902193916
57,mlp,-9.111481159515411e-07,-7.939800910393811e-07,1.1716802491216e-07,0.025252442692385114,0.025125935451842794,-0.0001265072405423201,0.9989968304651002
58,attn,2.708380981169965e-06,2.785844457298723e-06,7.746347612875808e-08,0.022760930199708044,0.022644050032917442,-0.00011688016679060192,0.9987412290777202
58,mlp,4.141960516516888e-06,4.097775443998151e-06,-4.4185072518736944e-08,0.025284009048517592,0.025158721892191534,-0.00012528715632605797,0.9989428430315639
59,attn,-2.0502350268772107e-06,-1.9937765857415646e-06,5.6458441135646106e-08,0.02231660190142459,0.0222002437111268,-0.00011635819029778838,0.9986846547614048
59,mlp,9.255357384172963e-07,8.722064843548459e-07,-5.332925406245037e-08,0.025266957448736048,0.02514273437956023,-0.00012422306917581755,0.9988478917069519
60,attn,2.9329790835898222e-06,2.875286425355023e-06,-5.7692658234799375e-08,0.02306416220784945,0.022944378618621957,-0.0001197835892274915,0.9988191212679762
60,mlp,-6.446442114358032e-07,-6.830160092689373e-07,-3.837179783313409e-08,0.025168477309889494,0.02504496796216487,-0.0001235093477246242,0.998739991666634
61,attn,7.257976434361992e-07,2.6501018845639317e-07,-4.6078745497980606e-07,0.02305414290181917,0.02293667867007501,-0.00011746423174415974,0.9988278042494897
61,mlp,2.3655376285959077e-07,3.586443458015091e-07,1.2209058294191832e-07,0.025000817219686184,0.02487648534630243,-0.00012433187338375257,0.9986457289856765
62,attn,2.359286094243722e-06,2.3481144626681736e-06,-1.1171631575548406e-08,0.02298524875553456,0.02286844409684281,-0.00011680465869174858,0.9987499726391664
62,mlp,-3.1735197662264357e-06,-3.076725584698846e-06,9.679418152758975e-08,0.02481482696667825,0.024689236922085068,-0.00012559004459318165,0.9985808191603285
63,attn,-2.4003822926373136e-06,-2.2440922512075203e-06,1.5629004142979327e-07,0.02181490564175902,0.021710407873006543,-0.00010449776875247688,0.9986422154602733
63,mlp,-8.602808797492183e-06,-8.43174461884801e-06,1.7106417864417217e-07,0.024305510164987654,0.024180424745710926,-0.0001250854192767284,0.9987726696788668
